CDS_ID	length_bps
CDS_38248	249
CDS_38250	303
CDS_38251	243
CDS_38256	1017
CDS_38261	2370
CDS_38262	270
CDS_38263	270
CDS_38264	678
CDS_38265	1221
CDS_38266	1017
CDS_38267	291
CDS_38270	117
CDS_38271	486
CDS_38274	588
CDS_38282	204
CDS_38284	234
CDS_38290	543
CDS_38292	174
CDS_38293	273
CDS_38294	417
CDS_38295	588
CDS_38296	159
CDS_38297	186
CDS_38306	336
CDS_38307	375
CDS_38311	702
CDS_38322	1026
CDS_38323	321
CDS_38327	120
CDS_38330	147
CDS_38336	372
CDS_38337	435
CDS_38338	267
CDS_38344	420
CDS_38347	312
CDS_38348	579
CDS_38349	276
CDS_38350	276
CDS_38352	207
CDS_38358	279
CDS_38368	315
CDS_38372	279
CDS_38373	129
CDS_38378	207
CDS_38380	492
CDS_38383	318
CDS_38384	174
CDS_38385	564
CDS_38387	318
CDS_38391	474
CDS_38394	267
CDS_38395	162
CDS_38396	267
CDS_38398	393
CDS_38407	399
CDS_38409	300
CDS_38413	153
CDS_38422	243
CDS_38426	135
CDS_38429	573
CDS_38432	87
CDS_38436	255
CDS_38437	363
CDS_38441	249
CDS_38442	306
CDS_38444	237
CDS_38445	765
CDS_38451	423
CDS_38452	237
CDS_38454	243
CDS_38461	552
CDS_38470	846
CDS_38482	195
CDS_38483	192
CDS_38490	516
CDS_38492	909
CDS_38495	666
CDS_38496	1185
CDS_38504	243
CDS_38506	285
CDS_38523	369
CDS_38524	390
CDS_38531	300
CDS_38536	183
CDS_38537	273
CDS_38539	1560
CDS_38540	231
CDS_38544	303
CDS_38545	282
CDS_38547	441
CDS_38548	264
CDS_38549	1083
CDS_38550	210
CDS_38556	435
CDS_38558	285
CDS_38562	270
CDS_38563	297
CDS_38564	1203
CDS_38565	630
CDS_38566	774
CDS_38567	540
CDS_38572	273
CDS_38573	768
CDS_38574	399
CDS_38576	522
CDS_38581	846
CDS_38582	1008
CDS_38583	996
CDS_38586	225
CDS_38587	2535
CDS_38588	870
CDS_38589	357
CDS_38590	390
CDS_38598	111
CDS_38599	207
CDS_38601	228
CDS_38606	279
CDS_38608	789
CDS_38609	309
CDS_38612	711
CDS_38614	2436
CDS_38615	303
CDS_38623	576
CDS_38624	255
CDS_38629	555
CDS_38630	318
CDS_38631	456
CDS_38632	870
CDS_38633	3678
CDS_38634	2073
CDS_38636	435
CDS_38637	672
CDS_38638	141
CDS_38639	414
CDS_38640	642
CDS_38641	621
CDS_38642	2148
CDS_38644	816
CDS_38645	564
CDS_38646	681
CDS_38653	261
CDS_38654	792
CDS_38655	654
CDS_38656	1722
CDS_38657	876
CDS_38658	222
CDS_38659	105
CDS_38660	336
CDS_38661	786
CDS_38666	2490
CDS_38671	249
CDS_38672	654
CDS_38673	240
CDS_38679	957
CDS_38680	549
CDS_38681	498
CDS_38682	777
CDS_38683	291
CDS_38684	975
CDS_38685	1683
CDS_38686	207
CDS_38691	465
CDS_38693	228
CDS_38694	4638
CDS_38698	354
CDS_38699	804
CDS_38700	1347
CDS_38701	252
CDS_38702	1980
CDS_38704	909
CDS_38705	222
CDS_38717	1878
CDS_38718	1680
CDS_38719	1638
CDS_38720	456
CDS_38721	279
CDS_38723	174
CDS_38724	504
CDS_38725	1086
CDS_38726	270
CDS_38727	156
CDS_38728	312
CDS_38729	345
CDS_38730	297
CDS_38732	312
CDS_38733	255
CDS_38740	1488
CDS_38741	1371
CDS_38742	477
CDS_38743	285
CDS_38744	675
CDS_38746	1215
CDS_38747	2682
CDS_38751	1365
CDS_38752	288
CDS_38755	2475
CDS_38756	2199
CDS_38757	258
CDS_38758	132
CDS_38769	1053
CDS_38770	90
CDS_38771	774
CDS_38772	2133
CDS_38773	1188
CDS_38774	531
CDS_38775	936
CDS_38776	1659
CDS_38777	306
CDS_38778	270
CDS_38779	1188
CDS_38781	309
CDS_38786	1782
CDS_38787	999
CDS_38788	1203
CDS_38790	1902
CDS_38791	483
CDS_38792	405
CDS_38793	147
CDS_38794	1086
CDS_38795	909
CDS_38796	240
CDS_38797	1260
CDS_38800	774
CDS_38801	696
CDS_38808	660
CDS_38809	327
CDS_38810	411
CDS_38811	285
CDS_38812	342
CDS_38813	108
CDS_38814	195
CDS_38817	351
CDS_38818	630
CDS_38819	1086
CDS_38820	222
CDS_38822	966
CDS_38823	279
CDS_38824	909
CDS_38825	534
CDS_38826	2130
CDS_38827	465
CDS_38828	915
CDS_38829	495
CDS_38830	1386
CDS_38831	750
CDS_38832	1236
CDS_38833	231
CDS_38834	867
CDS_38835	567
CDS_38837	774
CDS_38838	261
CDS_38839	2076
CDS_38840	1062
CDS_38841	3984
CDS_38843	471
CDS_38844	324
CDS_38845	513
CDS_38846	222
CDS_38854	246
CDS_38857	282
CDS_38861	129
CDS_38863	207
CDS_38870	120
CDS_38873	213
CDS_38874	228
CDS_38875	480
CDS_38877	207
CDS_38878	198
CDS_38880	372
CDS_38882	417
CDS_38887	255
CDS_38888	327
CDS_38893	318
CDS_38898	219
CDS_38905	222
CDS_38906	231
CDS_38907	471
CDS_38908	210
CDS_38912	249
CDS_38915	351
CDS_38921	324
CDS_38922	231
CDS_38923	378
CDS_38925	288
CDS_38927	345
CDS_38936	228
CDS_38938	921
CDS_38942	504
CDS_38945	348
CDS_38948	231
CDS_38949	210
CDS_38956	237
CDS_38960	330
CDS_38963	117
CDS_38968	255
CDS_38969	222
CDS_38970	585
CDS_38976	279
CDS_38980	231
CDS_38982	201
CDS_38991	309
CDS_38992	264
CDS_38994	444
CDS_38995	171
CDS_38996	405
CDS_38998	495
CDS_39011	150
CDS_39018	312
CDS_39019	222
CDS_39029	102
CDS_39031	321
CDS_39032	297
CDS_39033	219
CDS_39034	405
CDS_39036	285
CDS_39043	252
CDS_39045	207
CDS_39048	198
CDS_39050	261
CDS_39051	216
CDS_39056	585
CDS_39058	246
CDS_39059	228
CDS_39066	324
CDS_39067	219
CDS_39070	243
CDS_39075	507
CDS_39077	186
CDS_39082	201
CDS_39083	201
CDS_39089	201
CDS_39090	501
CDS_39092	210
CDS_39097	180
CDS_39099	429
CDS_39100	306
CDS_39101	423
CDS_39102	1329
CDS_39103	408
CDS_39104	324
CDS_39109	243
CDS_39112	186
CDS_39114	1089
CDS_39118	561
CDS_39119	438
CDS_39128	744
CDS_39131	360
CDS_39133	222
CDS_39136	210
CDS_39139	303
CDS_39143	267
CDS_39144	492
CDS_39145	591
CDS_39146	324
CDS_39149	510
CDS_39150	945
CDS_39154	270
CDS_39155	258
CDS_39157	222
CDS_39161	102
CDS_39163	279
CDS_39169	273
CDS_39174	249
CDS_39176	183
CDS_39178	105
CDS_39179	204
CDS_39181	222
CDS_39197	423
CDS_39198	210
CDS_39200	378
CDS_39201	207
CDS_39204	204
CDS_39207	366
CDS_39208	171
CDS_39209	678
CDS_39210	735
CDS_39211	492
CDS_39213	363
CDS_39218	615
CDS_39224	201
CDS_39229	351
CDS_39231	444
CDS_39238	234
CDS_39239	219
CDS_39244	216
CDS_39245	648
CDS_39248	216
CDS_39249	231
CDS_39250	297
CDS_39254	720
CDS_39256	231
CDS_39257	333
CDS_39266	663
CDS_39267	648
CDS_39268	705
CDS_39269	237
CDS_39270	585
CDS_39271	336
CDS_39276	135
CDS_39278	225
CDS_39279	306
CDS_39283	1596
CDS_39294	258
CDS_39299	372
CDS_39300	141
CDS_39301	204
CDS_39305	189
CDS_39309	213
CDS_39310	294
CDS_39312	309
CDS_39314	456
CDS_39317	315
CDS_39319	348
CDS_39324	219
CDS_39328	159
CDS_39335	273
CDS_39336	423
CDS_39345	264
CDS_39346	225
CDS_39347	291
CDS_39350	363
CDS_39353	273
CDS_39357	216
CDS_39361	516
CDS_39362	153
CDS_39369	987
CDS_39373	408
CDS_39374	411
CDS_39375	453
CDS_39378	273
CDS_39379	243
CDS_39384	309
CDS_39385	339
CDS_39386	777
CDS_39387	267
CDS_39388	423
CDS_39390	363
CDS_39394	393
CDS_39397	177
CDS_39400	294
CDS_39403	717
CDS_39407	291
CDS_39408	318
CDS_39411	276
CDS_39415	120
CDS_39416	438
CDS_39425	426
CDS_39429	618
CDS_39433	222
CDS_39434	210
CDS_39443	243
CDS_39449	444
CDS_39450	300
CDS_39451	438
CDS_39452	570
CDS_39458	399
CDS_39461	480
CDS_39462	432
CDS_39463	195
CDS_39465	402
CDS_39466	513
CDS_39470	537
CDS_39473	831
CDS_39474	537
CDS_39475	477
CDS_39476	339
CDS_39479	381
CDS_39483	486
CDS_39484	306
CDS_39490	411
CDS_39493	570
CDS_39497	189
CDS_39501	186
CDS_39518	111
CDS_39522	216
CDS_39523	144
CDS_39529	177
CDS_39530	246
CDS_39531	210
CDS_39532	240
CDS_39534	246
CDS_39537	204
CDS_39538	429
CDS_39542	228
CDS_39543	342
CDS_39548	393
CDS_39550	240
CDS_39554	330
CDS_39558	372
CDS_39559	438
CDS_39560	309
CDS_39576	381
CDS_39581	279
CDS_39585	363
CDS_39589	240
CDS_39590	141
CDS_39591	309
CDS_39593	285
CDS_39594	273
CDS_39595	237
CDS_39599	216
CDS_39604	207
CDS_39607	261
CDS_39611	318
CDS_39612	333
CDS_39619	237
CDS_39622	309
CDS_39628	162
CDS_39635	366
CDS_39636	255
CDS_39639	276
CDS_39640	249
CDS_39641	222
CDS_39642	111
CDS_39645	330
CDS_39650	237
CDS_39651	477
CDS_39654	354
CDS_39656	207
CDS_39657	237
CDS_39659	384
CDS_39661	282
CDS_39662	246
CDS_39663	318
CDS_39664	315
CDS_39665	876
CDS_39670	405
CDS_39674	123
CDS_39675	309
CDS_39676	396
CDS_39681	375
CDS_39683	249
CDS_39685	375
CDS_39686	240
CDS_39689	207
CDS_39691	228
CDS_39693	261
CDS_39695	204
CDS_39700	411
CDS_39701	159
CDS_39702	123
CDS_39708	636
CDS_39712	285
CDS_39713	246
CDS_39717	213
CDS_39718	330
CDS_39722	252
CDS_39725	321
CDS_39727	198
CDS_39731	462
CDS_39732	204
CDS_39733	204
CDS_39735	366
CDS_39736	1614
CDS_39737	93
CDS_39738	450
CDS_39744	720
CDS_39745	579
CDS_39746	432
CDS_39747	777
CDS_39752	627
CDS_39754	1161
CDS_39755	324
CDS_39756	522
CDS_39757	459
CDS_39759	765
CDS_39760	2196
CDS_39761	801
CDS_39764	576
CDS_39765	324
CDS_39771	219
CDS_39772	345
CDS_39775	720
CDS_39776	123
CDS_39779	1761
CDS_39781	111
CDS_39782	399
CDS_39783	150
CDS_39784	1083
CDS_39798	963
CDS_39803	330
CDS_39806	228
CDS_39807	297
CDS_39811	165
CDS_39818	429
CDS_39832	345
CDS_39835	915
CDS_39837	246
CDS_39843	309
CDS_39847	297
CDS_39849	243
CDS_39850	225
CDS_39858	249
CDS_39861	369
CDS_39862	315
CDS_39863	399
CDS_39865	255
CDS_39866	486
CDS_39868	291
CDS_39874	204
CDS_39875	360
CDS_39876	603
CDS_39880	225
CDS_39882	339
CDS_39885	243
CDS_39888	252
CDS_39892	366
CDS_39895	219
CDS_39897	204
CDS_39898	429
CDS_39899	285
CDS_39902	336
CDS_39904	207
CDS_39905	237
CDS_39906	459
CDS_39910	219
CDS_39911	282
CDS_39912	417
CDS_39914	273
CDS_39915	204
CDS_39917	213
CDS_39920	213
CDS_39922	159
CDS_39923	459
CDS_39927	219
CDS_39929	399
CDS_39932	201
CDS_39933	291
CDS_39934	228
CDS_39937	486
CDS_39938	684
CDS_39939	423
CDS_39941	240
CDS_39945	327
CDS_39950	210
CDS_39951	207
CDS_39954	276
CDS_39957	321
CDS_39963	243
CDS_39965	192
CDS_39966	369
CDS_39972	591
CDS_39979	333
CDS_39983	276
CDS_39990	177
CDS_39991	141
CDS_39994	222
CDS_39996	210
CDS_40000	510
CDS_40002	306
CDS_40003	222
CDS_40004	264
CDS_40006	321
CDS_40008	420
CDS_40010	255
CDS_40011	219
CDS_40014	213
CDS_40016	162
CDS_40018	201
CDS_40021	252
CDS_40023	207
CDS_40024	201
CDS_40026	207
CDS_40030	213
CDS_40032	381
CDS_40033	273
CDS_40034	366
CDS_40037	330
CDS_40041	390
CDS_40042	216
CDS_40049	222
CDS_40052	195
CDS_40057	366
CDS_40058	246
CDS_40059	543
CDS_40062	264
CDS_40065	219
CDS_40067	390
CDS_40071	228
CDS_40072	327
CDS_40075	207
CDS_40077	504
CDS_40078	624
CDS_40079	531
CDS_40080	510
CDS_40083	249
CDS_40084	231
CDS_40085	255
CDS_40086	201
CDS_40089	873
CDS_40091	198
CDS_40092	372
CDS_40095	375
CDS_40096	240
CDS_40098	210
CDS_40102	228
CDS_40107	216
CDS_40115	219
CDS_40120	339
CDS_40121	291
CDS_40122	369
CDS_40123	177
CDS_40124	321
CDS_40127	243
CDS_40130	327
CDS_40135	348
CDS_40138	258
CDS_40139	171
CDS_40140	411
CDS_40146	198
CDS_40147	726
CDS_40149	246
CDS_40150	489
CDS_40152	279
CDS_40161	1026
CDS_40162	504
CDS_40164	375
CDS_40165	627
CDS_40167	537
CDS_40168	420
CDS_40172	1410
CDS_40176	567
CDS_40177	195
CDS_40178	597
CDS_40179	552
CDS_40184	447
CDS_40185	351
CDS_40195	423
CDS_40196	327
CDS_40197	303
CDS_40198	381
CDS_40199	141
CDS_40200	306
CDS_40206	522
CDS_40210	1224
CDS_40212	390
CDS_40214	180
CDS_40215	291
CDS_40216	147
CDS_40219	663
CDS_40222	816
CDS_40223	378
CDS_40225	312
CDS_40231	306
CDS_40235	354
CDS_40239	468
CDS_40243	252
CDS_40248	444
CDS_40249	336
CDS_40250	567
CDS_40257	216
CDS_40259	342
CDS_40264	219
CDS_40266	123
CDS_40269	216
CDS_40271	558
CDS_40272	246
CDS_40273	456
CDS_40274	210
CDS_40276	405
CDS_40279	594
CDS_40282	258
CDS_40285	339
CDS_40286	405
CDS_40288	447
CDS_40293	504
CDS_40294	603
CDS_40295	363
CDS_40297	267
CDS_40298	183
CDS_40302	258
CDS_40305	129
CDS_40306	240
CDS_40307	294
CDS_40313	267
CDS_40317	294
CDS_40318	237
CDS_40319	345
CDS_40320	309
CDS_40321	258
CDS_40322	261
CDS_40328	288
CDS_40332	633
CDS_40333	579
CDS_40335	333
CDS_40336	213
CDS_40337	234
CDS_40339	243
CDS_40341	210
CDS_40343	306
CDS_40345	363
CDS_40346	423
CDS_40348	228
CDS_40349	567
CDS_40350	348
CDS_40351	747
CDS_40352	483
CDS_40365	1305
CDS_40367	543
CDS_40368	210
CDS_40370	354
CDS_40372	351
CDS_40375	462
CDS_40376	369
CDS_40377	393
CDS_40378	483
CDS_40386	456
CDS_40387	651
CDS_40388	651
CDS_40392	267
CDS_40395	219
CDS_40397	204
CDS_40400	258
CDS_40403	282
CDS_40404	405
CDS_40407	711
CDS_40415	324
CDS_40416	219
CDS_40419	429
CDS_40420	576
CDS_40421	282
CDS_40423	1338
CDS_40425	282
CDS_40426	378
CDS_40428	372
CDS_40429	969
CDS_40433	438
CDS_40435	255
CDS_40440	342
CDS_40446	240
CDS_40448	327
CDS_40449	321
CDS_40453	336
CDS_40454	309
CDS_40457	837
CDS_40458	243
CDS_40459	201
CDS_40461	324
CDS_40462	318
CDS_40463	276
CDS_40466	258
CDS_40467	444
CDS_40469	372
CDS_40470	216
CDS_40471	219
CDS_40475	402
CDS_40477	612
CDS_40479	309
CDS_40480	228
CDS_40483	105
CDS_40485	321
CDS_40486	243
CDS_40488	291
CDS_40491	477
CDS_40495	204
CDS_40498	204
CDS_40499	240
CDS_40502	507
CDS_40506	837
CDS_40507	348
CDS_40509	525
CDS_40510	765
CDS_40514	783
CDS_40515	747
CDS_40521	243
CDS_40523	249
CDS_40526	213
CDS_40528	288
CDS_40531	231
CDS_40537	327
CDS_40541	345
CDS_40542	438
CDS_40552	294
CDS_40553	201
CDS_40555	324
CDS_40556	297
CDS_40557	201
CDS_40561	210
CDS_40573	255
CDS_40577	114
CDS_40579	459
CDS_40580	273
CDS_40581	264
CDS_40582	243
CDS_40589	381
CDS_40596	339
CDS_40597	297
CDS_40601	405
CDS_40603	237
CDS_40604	177
CDS_40607	225
CDS_40611	207
CDS_40615	192
CDS_40618	228
CDS_40622	219
CDS_40626	234
CDS_40627	114
CDS_40630	201
CDS_40631	216
CDS_40632	162
CDS_40633	135
CDS_40634	222
CDS_40638	456
CDS_40639	318
CDS_40642	276
CDS_40646	474
CDS_40657	336
CDS_40659	213
CDS_40660	210
CDS_40663	195
CDS_40665	240
CDS_40666	264
CDS_40667	267
CDS_40673	312
CDS_40674	465
CDS_40678	303
CDS_40679	249
CDS_40681	240
CDS_40683	201
CDS_40686	258
CDS_40687	336
CDS_40688	252
CDS_40689	198
CDS_40691	162
CDS_40692	132
CDS_40697	159
CDS_40698	240
CDS_40701	264
CDS_40707	264
CDS_40709	246
CDS_40710	711
CDS_40711	324
CDS_40712	255
CDS_40716	255
CDS_40717	222
CDS_40718	237
CDS_40720	330
CDS_40721	240
CDS_40722	237
CDS_40723	201
CDS_40725	129
CDS_40732	150
CDS_40735	438
CDS_40738	141
CDS_40739	264
CDS_40740	315
CDS_40756	864
CDS_40759	231
CDS_40769	378
CDS_40770	234
CDS_40777	432
CDS_40781	192
CDS_40787	219
CDS_40789	249
CDS_40790	285
CDS_40791	366
CDS_40794	219
CDS_40795	333
CDS_40797	663
CDS_40809	264
CDS_40810	243
CDS_40812	156
CDS_40814	252
CDS_40818	267
CDS_40826	423
CDS_40827	693
CDS_40828	594
CDS_40829	744
CDS_40831	429
CDS_40833	1041
CDS_40836	813
CDS_40842	351
CDS_40844	612
CDS_40846	297
CDS_40856	444
CDS_40857	351
CDS_40860	1002
CDS_40861	372
CDS_40864	363
CDS_40866	192
CDS_40868	201
CDS_40870	255
CDS_40875	540
CDS_40876	342
CDS_40877	201
CDS_40881	207
CDS_40883	210
CDS_40884	702
CDS_40886	525
CDS_40888	240
CDS_40891	225
CDS_40892	222
CDS_40894	438
CDS_40897	252
CDS_40898	1323
CDS_40899	615
CDS_40900	372
CDS_40911	294
CDS_40912	339
CDS_40913	426
CDS_40916	366
CDS_40919	270
CDS_40930	201
CDS_40934	249
CDS_40938	165
CDS_40939	264
CDS_40945	351
CDS_40946	288
CDS_40947	399
CDS_40951	306
CDS_40952	399
CDS_40957	276
CDS_40958	252
CDS_40959	321
CDS_40962	261
CDS_40964	210
CDS_40970	111
CDS_40971	297
CDS_40973	165
CDS_40976	348
CDS_40978	207
CDS_40979	210
CDS_40980	222
CDS_40983	204
CDS_40984	357
CDS_40989	99
CDS_40993	258
CDS_40994	237
CDS_40995	387
CDS_41002	357
CDS_41003	291
CDS_41009	279
CDS_41032	330
CDS_41036	456
CDS_41040	405
CDS_41042	555
CDS_41043	261
CDS_41047	891
CDS_41053	804
CDS_41054	327
CDS_41061	174
CDS_41064	639
CDS_41066	429
CDS_41068	369
CDS_41069	207
CDS_41070	525
CDS_41073	423
CDS_41075	660
CDS_41076	348
CDS_41078	333
CDS_41079	267
CDS_41082	594
CDS_41084	708
CDS_41085	213
CDS_41088	363
CDS_41093	678
CDS_41094	216
CDS_41096	222
CDS_41097	732
CDS_41100	288
CDS_41104	540
CDS_41107	579
CDS_41108	420
CDS_41117	753
CDS_41120	492
CDS_41123	453
CDS_41124	1206
CDS_41126	261
CDS_41127	201
CDS_41130	207
CDS_41131	489
CDS_41135	273
CDS_41141	456
CDS_41143	228
CDS_41145	405
CDS_41152	327
CDS_41153	252
CDS_41155	261
CDS_41162	1068
CDS_41168	222
CDS_41171	249
CDS_41172	264
CDS_41173	222
CDS_41174	222
CDS_41177	222
CDS_41178	252
CDS_41181	456
CDS_41182	231
CDS_41184	432
CDS_41188	822
CDS_41190	225
CDS_41191	261
CDS_41196	204
CDS_41201	579
CDS_41203	216
CDS_41204	477
CDS_41210	261
CDS_41211	294
CDS_41212	273
CDS_41220	249
CDS_41221	213
CDS_41223	366
CDS_41224	279
CDS_41226	207
CDS_41227	234
CDS_41229	210
CDS_41230	339
CDS_41236	513
CDS_41240	219
CDS_41244	420
CDS_41248	237
CDS_41256	396
CDS_41257	483
CDS_41260	222
CDS_41263	408
CDS_41265	423
CDS_41267	219
CDS_41271	234
CDS_41272	462
CDS_41273	225
CDS_41275	261
CDS_41282	447
CDS_41284	303
CDS_41290	225
CDS_41294	297
CDS_41296	252
CDS_41298	261
CDS_41300	717
CDS_41301	300
CDS_41302	273
CDS_41303	249
CDS_41304	1473
CDS_41306	309
CDS_41307	426
CDS_41314	219
CDS_41316	249
CDS_41317	360
CDS_41318	975
CDS_41319	594
CDS_41322	216
CDS_41325	204
CDS_41326	261
CDS_41328	204
CDS_41330	219
CDS_41336	225
CDS_41337	237
CDS_41340	201
CDS_41345	126
CDS_41348	135
CDS_41351	201
CDS_41354	315
CDS_41355	282
CDS_41356	207
CDS_41363	228
CDS_41367	207
CDS_41368	216
CDS_41370	267
CDS_41377	144
CDS_41385	279
CDS_41386	231
CDS_41387	264
CDS_41392	258
CDS_41394	222
CDS_41396	312
CDS_41397	225
CDS_41402	360
CDS_41413	225
CDS_41414	222
CDS_41415	288
CDS_41417	354
CDS_41418	240
CDS_41421	204
CDS_41422	360
CDS_41424	216
CDS_41425	294
CDS_41426	237
CDS_41428	261
CDS_41429	201
CDS_41431	216
CDS_41433	237
CDS_41434	372
CDS_41437	468
CDS_41445	294
CDS_41447	225
CDS_41449	291
CDS_41450	249
CDS_41451	471
CDS_41452	330
CDS_41453	366
CDS_41454	153
CDS_41455	273
CDS_41462	462
CDS_41463	417
CDS_41468	210
CDS_41475	270
CDS_41476	405
CDS_41481	249
CDS_41482	201
CDS_41484	162
CDS_41485	249
CDS_41491	225
CDS_41492	162
CDS_41499	228
CDS_41518	231
CDS_41522	240
CDS_41523	222
CDS_41524	234
CDS_41526	360
CDS_41530	195
CDS_41531	258
CDS_41537	381
CDS_41538	300
CDS_41539	285
CDS_41540	711
CDS_41541	330
CDS_41542	267
CDS_41543	405
CDS_41545	306
CDS_41548	423
CDS_41550	564
CDS_41551	675
CDS_41554	306
CDS_41555	243
CDS_41556	249
CDS_41557	495
CDS_41563	462
CDS_41564	267
CDS_41566	339
CDS_41570	306
CDS_41571	447
CDS_41572	246
CDS_41573	285
CDS_41576	273
CDS_41578	231
CDS_41580	189
CDS_41585	414
CDS_41587	348
CDS_41589	471
CDS_41591	399
CDS_41595	447
CDS_41598	1041
CDS_41599	210
CDS_41601	291
CDS_41602	171
CDS_41609	1335
CDS_41610	969
CDS_41611	225
CDS_41612	417
CDS_41616	771
CDS_41617	156
CDS_41622	648
CDS_41626	1386
CDS_41627	237
CDS_41628	1032
CDS_41629	1224
CDS_41630	192
CDS_41631	720
CDS_41632	315
CDS_41633	381
CDS_41634	717
CDS_41635	747
CDS_41636	705
CDS_41639	213
CDS_41640	213
CDS_41641	477
CDS_41642	1176
CDS_41643	717
CDS_41644	309
CDS_41645	486
CDS_41646	1278
CDS_41650	387
CDS_41651	549
CDS_41652	1143
CDS_41653	420
CDS_41661	180
CDS_41662	1920
CDS_41663	1806
CDS_41664	2109
CDS_41665	1116
CDS_41666	495
CDS_41675	705
CDS_41678	456
CDS_41681	861
CDS_41685	132
CDS_41686	522
CDS_41687	570
CDS_41688	123
CDS_41691	291
CDS_41692	1920
CDS_41693	1821
CDS_41696	582
CDS_41697	477
CDS_41698	711
CDS_41699	219
CDS_41701	444
CDS_41718	660
CDS_41719	1233
CDS_41733	453
CDS_41734	612
CDS_41735	387
CDS_41736	462
CDS_41737	765
CDS_41738	372
CDS_41741	207
CDS_41744	1131
CDS_41747	297
CDS_41748	105
CDS_41749	471
CDS_41750	309
CDS_41759	801
CDS_41760	1107
CDS_41761	480
CDS_41762	207
CDS_41765	387
CDS_41766	309
CDS_41767	420
CDS_41769	270
CDS_41770	753
CDS_41773	303
CDS_41774	1383
CDS_41775	918
CDS_41776	618
CDS_41777	1386
CDS_41778	324
CDS_41781	558
CDS_41789	120
CDS_41792	198
CDS_41796	309
CDS_41798	294
CDS_41801	288
CDS_41805	522
CDS_41806	420
CDS_41820	279
CDS_41822	522
CDS_41823	669
CDS_41825	366
CDS_41834	627
CDS_41836	183
CDS_41844	243
CDS_41846	471
CDS_41850	111
CDS_41852	336
CDS_41855	243
CDS_41858	312
CDS_41859	222
CDS_41860	1023
CDS_41872	267
CDS_41873	1236
CDS_41874	276
CDS_41875	888
CDS_41876	852
CDS_41877	585
CDS_41878	345
CDS_41879	213
CDS_41882	258
CDS_41883	807
CDS_41884	279
CDS_41886	420
CDS_41890	417
CDS_41891	219
CDS_41892	678
CDS_41893	516
CDS_41896	201
CDS_41898	210
CDS_41900	162
CDS_41901	285
CDS_41902	477
CDS_41905	141
CDS_41906	225
CDS_41909	204
CDS_41916	213
CDS_41919	744
CDS_41929	240
CDS_41930	312
CDS_41933	258
CDS_41935	465
CDS_41938	345
CDS_41939	519
CDS_41940	516
CDS_41941	351
CDS_41950	348
CDS_41952	672
CDS_41965	459
CDS_41971	306
CDS_41972	321
CDS_41973	453
CDS_41974	1089
CDS_41975	108
CDS_41976	783
CDS_41977	678
CDS_41979	150
CDS_41986	354
CDS_41989	468
CDS_41990	234
CDS_41991	228
CDS_41993	441
CDS_41996	336
CDS_41998	219
CDS_41999	261
CDS_42002	891
CDS_42003	345
CDS_42010	279
CDS_42014	201
CDS_42016	732
CDS_42020	828
CDS_42021	312
CDS_42022	261
CDS_42029	204
CDS_42030	117
CDS_42031	291
CDS_42033	855
CDS_42037	528
CDS_42038	216
CDS_42039	258
CDS_42041	249
CDS_42043	549
CDS_42046	453
CDS_42047	456
CDS_42048	213
CDS_42050	579
CDS_42054	351
CDS_42057	309
CDS_42065	363
CDS_42066	375
CDS_42069	483
CDS_42070	435
CDS_42071	825
CDS_42072	300
CDS_42073	282
CDS_42080	309
CDS_42082	216
CDS_42083	777
CDS_42085	225
CDS_42088	471
CDS_42091	366
CDS_42093	315
CDS_42096	528
CDS_42097	222
CDS_42098	207
CDS_42099	600
CDS_42102	303
CDS_42103	186
CDS_42104	969
CDS_42109	204
CDS_42113	555
CDS_42124	162
CDS_42125	210
CDS_42132	1098
CDS_42133	537
CDS_42134	393
CDS_42146	270
CDS_42150	240
CDS_42151	291
CDS_42153	333
CDS_42154	210
CDS_42155	327
CDS_42156	276
CDS_42161	891
CDS_42162	948
CDS_42163	462
CDS_42164	675
CDS_42166	321
CDS_42171	450
CDS_42178	378
CDS_42179	828
CDS_42183	315
CDS_42185	201
CDS_42190	360
CDS_42191	420
CDS_42192	273
CDS_42194	477
CDS_42195	315
CDS_42196	447
CDS_42201	240
CDS_42202	231
CDS_42207	1305
CDS_42208	912
CDS_42212	273
CDS_42222	264
CDS_42226	285
CDS_42227	387
CDS_42228	378
CDS_42233	300
CDS_42241	498
CDS_42242	234
CDS_42243	216
CDS_42245	441
CDS_42246	282
CDS_42248	345
CDS_42250	222
CDS_42251	159
CDS_42252	294
CDS_42254	210
CDS_42255	534
CDS_42260	261
CDS_42261	243
CDS_42266	159
CDS_42267	90
CDS_42268	207
CDS_42269	396
CDS_42273	348
CDS_42276	630
CDS_42278	729
CDS_42280	540
CDS_42281	555
CDS_42282	315
CDS_42283	282
CDS_42285	174
CDS_42292	489
CDS_42297	315
CDS_42302	420
CDS_42303	762
CDS_42304	450
CDS_42305	159
CDS_42306	264
CDS_42308	129
CDS_42312	261
CDS_42315	291
CDS_42317	246
CDS_42318	219
CDS_42319	309
CDS_42322	288
CDS_42328	291
CDS_42332	138
CDS_42335	213
CDS_42340	201
CDS_42342	1311
CDS_42344	957
CDS_42345	237
CDS_42347	216
CDS_42348	405
CDS_42349	297
CDS_42352	231
CDS_42354	417
CDS_42356	852
CDS_42357	297
CDS_42359	309
CDS_42360	1350
CDS_42362	387
CDS_42366	264
CDS_42369	507
CDS_42372	672
CDS_42374	129
